39.53745185472565,-122.3387822222982
39.53809797684645,-122.3388805151313
39.53850376542112,-122.3389430327071
39.53855213087343,-122.3389693557213
39.53860587706556,-122.3390253997684
39.53865411861066,-122.3390901685849
39.53868977997588,-122.3391591905148
39.53871815072223,-122.3392336427628
39.53877356939191,-122.3393150834104
39.53881669873076,-122.3393595263638
39.53901129166938,-122.339496001702
39.53917690808089,-122.3396091650642
39.53922235539021,-122.3396381469078
39.53928894620356,-122.3396652038587
39.53935911678309,-122.3396644911915
39.53943204965739,-122.3396368027021
39.53951487880656,-122.3395845988683
39.53965852921681,-122.3394821028637
39.53971474174406,-122.3394397015561
39.53977676118494,-122.3393777754175
39.53982894512642,-122.3392959008624
39.53986433086284,-122.3392043191095
39.5398871538705,-122.3390982941157
39.53989241862177,-122.3389753390463
39.53990664707627,-122.3387877254291
39.53992186792888,-122.338654292107
39.53995798845464,-122.3385291629075
39.54000062351826,-122.3384377669482
39.54006158231877,-122.3383399930644
39.54013364520485,-122.3382576605801
39.54020999471867,-122.3382013890731
39.54030129837631,-122.3381564504008
39.54039684966362,-122.3381307349036
39.5405131268071,-122.3381335016555
39.54062043370607,-122.3381613587357
39.54071073146541,-122.3382122508324
39.54080626596143,-122.3382966392941
39.54088968109568,-122.3384092853876
39.54094983007029,-122.3385452543904
39.54099672982775,-122.3387658321845
39.54098031001759,-122.3390264178488
39.54092391294063,-122.339200582585
39.54077526503924,-122.3394928621131
39.54037271693738,-122.3402716519938
39.53991970253965,-122.3411392470618
39.53962931575996,-122.3416959890148
39.53958856593225,-122.3417681336685
39.53957389547165,-122.3417866847132
39.53955550692088,-122.3418025985184
39.53952980061815,-122.3418147749616
39.53949199837399,-122.341814607821
39.53944168256647,-122.3418143510817
39.53936187000976,-122.3418221080877
39.53929164253967,-122.3418418010798
39.53920149751612,-122.3418777907547
39.53911754565118,-122.3419281170682
39.53904328274702,-122.341995776345
39.53897784378038,-122.3420681713127
39.53890674889739,-122.3421602545206
39.53881734581341,-122.34226610523
39.53870717968203,-122.3423804713893
39.5386237396872,-122.3424471931797
39.53853212336772,-122.3425030157774
39.53842413635343,-122.3425538315919
39.53830756231029,-122.342590472802
39.53819192049049,-122.3426090865803
39.53807718396995,-122.3426089022108
39.53798312056269,-122.3425962188269
39.53789036643696,-122.3425728802378
39.53779426229404,-122.3425288770421
39.53772896894288,-122.3424743782654
39.53767362922956,-122.3424005228982
39.53763404398384,-122.3422996692731
39.53761137507813,-122.3421274219712
39.5375906214823,-122.3420124223288
39.53753775945445,-122.3418796698707
39.53746513109138,-122.3417538859165
39.53730068403492,-122.3414730707496
39.53712536552778,-122.3411777217978
39.53703141181465,-122.3410334913124
39.53693114218632,-122.3409263272684
39.5368390482523,-122.3408676856484
39.53673005452248,-122.3408321244852
39.53661385130999,-122.3408248729618
39.53650751908702,-122.340842844364
39.53640895538078,-122.3408630345049
39.53629943988501,-122.3408832281526
39.53619981075464,-122.3408866472011
39.53608280358721,-122.3408579937231
39.53596423402192,-122.3408177989009
39.53582891783475,-122.3407649668326
39.53572810541124,-122.3407323432834
39.53562703835139,-122.3407182404533
39.53550591949914,-122.3407178113412
39.53538228885705,-122.3407354108972
39.53527586367642,-122.3407727543411
39.53514814300852,-122.340842966908
39.53470369617106,-122.3410803543912
39.53458250767327,-122.3411460998205
39.53448371540082,-122.3411887801949
39.53433658591442,-122.3412280482678
39.53420105752028,-122.3412266874305
39.5341084655065,-122.3412088231779
39.53397558317129,-122.3411581781562
39.53385836660305,-122.3410809445033
39.53375837782222,-122.340976757088
39.53366035322026,-122.3408573446388
39.53358029334354,-122.3406849488504
39.53352959253514,-122.3405129636704
39.53349924472779,-122.3403427918682
39.5334634549658,-122.3401395565139
39.53340785191623,-122.3399395869161
39.53333042178895,-122.339749036388
39.53323460794273,-122.3395732330438
39.53314716359712,-122.3393972076544
39.53308878374849,-122.3392292032701
39.53304484006717,-122.3390160074899
39.53302225466514,-122.3387827649568
39.53304005983467,-122.3386191532614
39.53310079002836,-122.3382993405161
39.53312492329294,-122.338228797872
39.53316354646475,-122.3381816347996
39.53321490896123,-122.338152359065
39.53327452473744,-122.3381598447759
39.53331995405539,-122.3381912461208
39.53335452279151,-122.338242135361
39.53337534922284,-122.338291340277
39.53346907351435,-122.3386187962826
39.53349862829951,-122.338709289846
39.53353982911197,-122.3388112665758
39.53358835440982,-122.3389111098595
39.53363718179713,-122.3389984393403
39.53371100839905,-122.3390967641856
39.53377789313741,-122.3391818227538
39.53432714622695,-122.3398600636786
39.53441969935539,-122.3399677883151
39.5345283515189,-122.3400634126121
39.53464978078087,-122.3401340809671
39.53479542684089,-122.3401796092559
39.53493334100857,-122.3401920207859
39.53504216270488,-122.340180134974
39.53572511087395,-122.3400306639642
39.53581506089904,-122.340003928696
39.53588555999393,-122.3399555592795
39.53592048402304,-122.3399035891365
39.5359458855398,-122.3398368013984
39.53595085862801,-122.3397784402049
39.53594406611786,-122.3397231861339
39.53592888020492,-122.339665703818
39.53590471360516,-122.3396171299294
39.5358604558056,-122.3395673599794
39.53582469600005,-122.339545787937
39.53565300804975,-122.3394707836372
39.53558848400936,-122.3394429533889
39.53552538969791,-122.3394117411014
39.53545925739292,-122.3393706996209
39.53540164075599,-122.339322397044
39.53535305489156,-122.3392651942741
39.53529210309841,-122.339172189703
39.53524716978498,-122.3390745156202
39.53521511029005,-122.3389700163398
39.53518233453554,-122.3388584182096
39.53515422041951,-122.3387568896329
39.53514022678576,-122.3386866482706
39.53514400551349,-122.3386025109838
39.5351753743269,-122.3385284086179
